"","MM104_2_S18_L004_R1_001","MM109_S20_L005_R1_001","MM154_S20_L006_R1_001","MM116_S7_L003_R1_001","MM134_S15_L006_R1_001","MM141_S12_L004_R1_001"
"TMEM14DP",0,0,0.4143479,0,0,0
"TMEM14EP",0,0,1.243044,0,0.4648654,0
"TMEM150A",88.08886,61.44421,48.4787,80.66475,57.17844,0
"TMEM150B",0,5.882956,2.486087,8.231097,2.324327,0
"TMEM150C",0,1.307324,1.657391,0,0,0
"TMEM151A",0,0,5.386522,0,0.4648654,0
"TMEM151B",0,0,0.8286957,0,0.4648654,0
"TMEM154",326.4469,709.8767,475.257,197.5463,117.6109,0
"TMEM155",0,0,0,0,0,0
"TMEM156",481.8979,115.0445,360.897,174.4993,152.4758,0
"TMEM158",0,7.190279,0.4143479,0,0,140.5138
"TMEM159",0,26.14647,40.60609,12.34665,11.15677,0
"TMEM160",0,27.45379,49.3074,59.2639,39.51356,0
"TMEM161A",0,150.3422,157.0378,120.9971,143.1785,0
"TMEM161B",54.40782,113.7371,403.9892,182.7303,489.9681,0
"TMEM161B-AS1",101.0431,38.56604,213.3892,49.38658,193.384,0
"TMEM161BP1",0,0,0,0,0,0
"TMEM163",0,3.268309,4.143479,65.02566,1.394596,0
"TMEM164",1406.831,314.4113,217.1183,80.66475,162.238,0
"TMEM165",772.0729,251.0061,253.1666,308.6661,361.6652,1415.947
"TMEM167A",2.590849,324.2162,747.8979,380.2767,1191.915,0
"TMEM167AP1",0,0,0,0,0,0
"TMEM167B",77.72546,200.0205,296.6731,120.174,209.1894,1118.706
"TMEM168",0,97.3956,235.7639,78.19542,332.8436,0
"TMEM169",0,1.960985,0.8286957,0,0,0
"TMEM17",0,4.575632,10.3587,12.34665,1.394596,0
"TMEM170A",2.590849,128.7714,169.4683,75.72609,172.465,1270.029
"TMEM170B",235.7672,211.1327,103.1726,31.27817,80.42171,0
"TMEM171",0,0,0,0,29.75138,0
"TMEM173",20.72679,266.0403,177.7552,112.766,134.811,0
"TMEM174",0,0,0,0,0,0
"TMEM175",132.1333,326.1772,188.9426,393.4464,147.8272,0
"TMEM176A",0,45.75632,0,0,2.789192,0
"TMEM176B",0,66.6735,0.4143479,3.292439,3.718923,0
"TMEM177",137.315,13.7269,20.71739,20.57774,26.03246,0
"TMEM178A",0,3.921971,51.79348,3.292439,20.91894,0
"TMEM178B",0,3.921971,1.657391,0.8231097,2.324327,0
"TMEM179",0,0,0,0,0,0
"TMEM179B",525.9423,300.0307,268.4974,209.893,308.6706,0
"TMEM18",36.27188,81.70772,142.5357,162.1526,165.9569,1378.116
"TMEM181",904.2062,177.796,211.3174,148.9829,237.0813,259.4101
"TMEM182",0,22.87816,19.47435,41.15548,19.05948,0
"TMEM183A",196.9045,101.9712,53.86522,58.44079,83.67576,0
"TMEM183AP1",0,0,0,0,0,0
"TMEM184A",0,17.64887,1.657391,74.90298,6.04325,0
"TMEM184B",199.4954,1373.997,374.5705,1234.665,672.1953,1118.706
"TMEM184C",0,113.7371,197.6439,131.6975,138.9947,0
"TMEM185A",0,30.7221,18.64565,17.2853,11.62163,0
"TMEM185AP1",0,0,0,0,0.4648654,0
"TMEM185B",7.772546,155.5715,83.69827,66.67188,87.39469,324.2627
"TMEM186",0,32.68309,41.02044,46.91725,36.2595,0
"TMEM187",0,44.449,28.17566,27.98573,13.94596,0
"TMEM189",409.3541,75.1711,55.52262,59.2639,53.92438,0
"TMEM189-UBE2V1",0,0,0,0,0,0
"TMEM19",0,305.9137,338.9366,198.3694,398.8545,0
"TMEM190",0,0,0,0,0,0
"TMEM191A",0,0.6536618,9.530001,0,0.9297307,0
"TMEM191B",0,0.6536618,0.4143479,0,0,0
"TMEM191C",0,1.307324,0.8286957,9.877316,0,0
"TMEM192",0,118.3128,149.5796,120.9971,176.6488,0
"TMEM196",0,0,0,0,0.4648654,0
"TMEM198",5.181698,35.29773,94.88566,356.4065,58.57303,0
"TMEM198B",41.45358,132.0397,229.9631,497.9814,243.1246,1145.728
"TMEM199",2.590849,96.74194,73.33957,54.32524,79.95684,0
"TMEM2",769.4821,343.1724,571.8001,133.3438,24.63786,167.5357
"TMEM200A",0,60.79054,28.17566,13.16975,37.65409,0
"TMEM200B",0,0,0,0,0,0
"TMEM200C",0,0,0,0,0.9297307,0
"TMEM201",308.311,114.3908,74.99697,141.5749,95.76226,697.1648
"TMEM202",0,0,0,0,0,0
"TMEM202-AS1",0,33.33675,25.27522,156.3908,20.91894,0
"TMEM203",85.49801,111.1225,89.08479,162.1526,95.76226,0
"TMEM204",277.2208,6.536618,0,0,0.4648654,0
"TMEM205",54.40782,468.6755,340.594,279.0342,108.7785,151.3226
"TMEM206",15.54509,30.7221,40.60609,31.27817,46.48654,0
"TMEM207",0,0,0,0,0,0
"TMEM208",75.13461,195.4449,151.6513,167.9144,180.3678,0
"TMEM209",46.63528,153.6105,197.2296,208.2467,224.9948,0
"TMEM210",0,0,0,0,0.4648654,0
"TMEM211",0,0,0,0,0,0
"TMEM212",0,0,0,0,0,0
"TMEM212-AS1",0,1.960985,0,0,0,0
"TMEM212-IT1",0,0,0,0,0,0
"TMEM213",0,0,0,0,0,5.404378
"TMEM214",707.3017,1043.244,754.1131,1249.48,643.8385,734.9954
"TMEM215",0,0,0,0,0,0
"TMEM216",0,71.90279,64.63827,88.89584,62.29196,248.6014
"TMEM217",0,16.34154,0.4143479,6.584877,1.394596,0
"TMEM218",82.90716,57.52223,74.58262,65.02566,77.16765,0
"TMEM219",54.40782,317.026,226.2339,233.7631,121.7947,1902.341
"TMEM220",0,30.06844,61.32349,31.27817,0.9297307,0
"TMEM220-AS1",0,5.882956,7.043914,0,0,0
"TMEM221",0,0,0,0,0,0
"TMEM222",300.5385,141.8446,104.0013,209.0699,117.1461,0
"TMEM223",0,49.67829,59.66609,71.61054,123.6542,0
"TMEM225",0,0,0,0,0,0
"TMEM225B",393.809,0.6536618,4.557827,4.115548,9.762172,0
"TMEM229A",0,0,0,0,0,0
"TMEM229B",0,35.29773,15.33087,4.938658,1.859461,556.6509
"TMEM230",90.67971,264.733,200.9587,290.5577,228.2489,0
"TMEM231",0,13.07324,13.67348,8.231097,4.183788,0
"TMEM232",0,13.07324,18.64565,7.407987,8.367576,0
"TMEM233",0,0,0,0.8231097,0,0
"TMEM234",0,95.43462,68.3674,97.12694,52.06492,0
"TMEM235",0,0,0,0,0,0
"TMEM236",0,7.843941,1.657391,0,1.394596,0
"TMEM237",0,22.87816,24.44652,0,19.52434,302.6452
"TMEM238",0,45.75632,17.40261,32.92439,11.62163,0
"TMEM239",0,0,0,0,0,0
"TMEM240",0,1.960985,2.900435,0,0.9297307,0
"TMEM241",0,36.60506,10.3587,19.75463,41.37302,0
"TMEM242",0,71.90279,116.8461,73.25676,81.35144,0
"TMEM243",90.67971,181.718,558.5409,477.4036,854.4225,1351.095
"TMEM244",0,1.960985,0,0,0,0
"TMEM245",101.0431,668.0423,1040.428,297.9657,731.6981,10.80876
"TMEM246",0,4.575632,0,0,0,108.0876
"TMEM246-AS1",0,3.268309,0.8286957,0,0,0
"TMEM247",0,0,0,12.34665,0,0
"TMEM248",435.2626,692.8815,763.2288,1056.873,895.7955,1253.816
"TMEM248P1",0,0,0,0,0,0
"TMEM249",0,0,1.243044,20.57774,0.4648654,0
"TMEM25",44.04443,50.33196,112.2883,105.358,53.45952,0
"TMEM250",49.22613,184.3326,183.5561,239.5249,145.5029,626.9079
"TMEM251",0,12.41957,28.59,23.04707,24.173,0
"TMEM251P1",0,0,0,0,0,0
"TMEM252",0,1.307324,0,0,0,0
"TMEM253",0,0,0,0,0.4648654,0
"TMEM254",0,46.40998,74.16827,26.33951,54.85411,0
"TMEM254-AS1",0,10.45859,6.215218,13.16975,4.183788,0
"TMEM255A",0,0,1.657391,22.22396,0.9297307,0
"TMEM255B",64.77122,13.7269,14.08783,0,1.859461,0
"TMEM256",0,49.67829,125.5474,120.174,70.19467,113.4919
"TMEM256P1",0,0,0,0,0,0
"TMEM256P2",0,0,0,0,0,0
"TMEM256-PLSCR3",0,0,0.8286957,0,0,0
"TMEM257",0,0,0,0,0,0
"TMEM258",59.58952,466.7145,504.6757,749.8529,501.1249,1075.471
"TMEM259",839.435,1272.026,1313.068,2982.126,1774.856,3880.343
"TMEM26",0,0,0,0,0,0
"TMEM260",51.81698,87.59068,145.0218,96.30383,119.9353,983.5968
"TMEM261P1",0,0,0,0,0,0
"TMEM262",0,0,0,2.469329,0.9297307,0
"TMEM263",0,233.3572,442.1092,323.4821,304.4868,0
"TMEM265",0,0,0,0,0,0
"TMEM266",0,6.536618,0.8286957,0,0,0
"TMEM267",0,31.37576,74.99697,43.62481,98.55146,140.5138
"TMEM268",69.95292,315.065,861.0149,630.502,654.0656,0
"TMEM269",2.590849,15.68788,10.3587,22.22396,15.34056,0
"TMEM26-AS1",0,0,0,0,0,0
"TMEM27",0,0,0.8286957,0,0.9297307,0
"TMEM270",0,0,0,0,0,0
"TMEM30A",694.3475,512.4708,958.3866,393.4464,689.8602,0
"TMEM30B",0,0,0,0.8231097,0,0
"TMEM30CP",0,0,0.8286957,7.407987,6.508115,0
"TMEM31",0,0,1.243044,0,0.4648654,0
"TMEM33",577.7593,376.5092,372.9131,320.1897,504.8438,156.727
"TMEM35A",0,0,0,0,0,0
"TMEM35B",0,0,0,0,0,0
"TMEM37",0,5.229294,17.40261,0.8231097,0.9297307,0
"TMEM38A",0,45.75632,125.5474,42.8017,227.784,43.23502
"TMEM38B",0,127.464,115.6031,136.6362,100.4109,0
"TMEM39A",976.75,413.7679,520.4209,635.4407,533.6654,0
"TMEM39B",450.8077,87.59068,76.24001,150.6291,74.37846,0
"TMEM40",0,3.921971,0,0,0,0
"TMEM41A",113.9973,117.6591,169.4683,148.1597,178.9732,0
"TMEM41B",51.81698,144.4592,167.8109,84.7803,340.7463,0
"TMEM42",0,26.80013,80.38349,80.66475,90.18388,0
"TMEM43",220.2221,224.206,241.9792,339.9443,254.7462,0
"TMEM44",0,31.37576,12.01609,2.469329,10.6919,0
"TMEM44-AS1",33.68103,29.41478,25.68957,61.73323,33.93517,0
"TMEM45A",98.45225,92.81997,123.4757,224.7089,115.7515,81.06567
"TMEM45B",0,0,0,0,0,0
"TMEM47",0,0,0.4143479,0,0,0
"TMEM5",7.772546,69.94181,86.18436,148.1597,95.2974,0
"TMEM50A",77.72546,319.6406,261.0392,112.766,269.157,1432.16
"TMEM50B",316.0835,181.718,335.6218,465.057,271.0165,643.121
"TMEM51",0,63.40519,25.68957,4.938658,56.71357,32.42627
"TMEM51-AS1",0,0,2.900435,0,2.324327,0
"TMEM52",0,1.307324,1.657391,9.877316,1.859461,0
"TMEM52B",0,15.03422,273.4696,39.50926,29.75138,0
"TMEM53",0,9.151265,14.50218,13.99286,4.183788,0
"TMEM54",0,2.614647,0.8286957,0,0,0
"TMEM55A",23.31764,161.4545,74.16827,48.56347,62.75682,0
"TMEM55B",937.8873,174.5277,186.8709,309.4892,218.9516,0
"TMEM56",36.27188,226.8206,213.8035,139.1055,73.91359,0
"TMEM56-RWDD3",0,0,2.071739,0,1.394596,0
"TMEM57",235.7672,298.0698,387.8296,452.7103,325.8706,172.9401
"TMEM59",582.941,2196.304,1672.722,1186.101,875.3415,0
"TMEM59L",0,7.190279,0.8286957,0,2.789192,0
"TMEM5-AS1",0,0,0,0,0,0
"TMEM60",264.2666,32.02943,38.12,21.40085,26.96219,0
"TMEM61",0,0,0,0,0,0
"TMEM62",341.992,151.6495,175.6835,251.0484,266.3678,5.404378
"TMEM63A",1044.112,950.4242,957.5579,339.1212,562.0222,10.80876
"TMEM63B",375.6731,151.6495,85.77001,95.48072,137.1353,0
"TMEM63C",64.77122,79.74673,121.8183,267.5106,30.21625,0
"TMEM64",326.4469,58.1759,143.3644,112.766,157.5894,0
"TMEM65",2.590849,82.36138,217.1183,78.19542,488.1086,0
"TMEM67",0,8.497603,14.50218,4.938658,7.437846,0
"TMEM68",0,71.90279,65.46696,19.75463,65.54602,10.80876
"TMEM69",0,72.55646,104.4157,90.54206,138.5299,0
"TMEM70",0,96.74194,87.01305,83.95719,119.9353,0
"TMEM71",0,163.4154,2.900435,12.34665,5.113519,1226.794
"TMEM72",0,2.614647,0,0,0,0
"TMEM72-AS1",0,5.229294,2.071739,0,0.4648654,0
"TMEM74",0,41.18069,32.31913,0,6.508115,0
"TMEM74B",0,0,0,0,0,0
"TMEM75",0,0,0,0,0.4648654,0
"TMEM78",0,0,0,0,0.4648654,0
"TMEM79",5.181698,38.56604,16.98826,35.39372,19.98921,0
"TMEM80",36.27188,79.74673,162.01,77.37231,149.6866,0
"TMEM81",44.04443,0,11.60174,0,25.10273,0
"TMEM82",0,0,0,0,0,0
"TMEM86A",36.27188,16.99521,35.21957,28.80884,34.40004,0
"TMEM86B",0,22.2245,12.01609,18.93152,6.97298,0
"TMEM87A",717.6651,279.1136,455.3683,604.1625,635.0061,0
"TMEM87B",380.8548,219.6304,456.6114,223.0627,312.8544,610.6947
"TMEM88",0,31.37576,0.4143479,0,1.859461,0
"TMEM88B",0,0,0,0,0,0
"TMEM89",0,0,0.4143479,0,0,0
"TMEM8A",611.4403,420.9582,236.5926,335.8287,126.9082,659.3341
"TMEM8B",409.3541,169.9521,205.1022,79.84164,129.6974,0
"TMEM9",0,104.5859,90.32784,111.1198,63.68655,0
"TMEM91",362.7188,26.14647,24.86087,12.34665,23.24327,0
"TMEM92",0,5.882956,0.4143479,0,0,0
"TMEM92-AS1",0,0,0,0,0,0
"TMEM94",492.2613,520.9684,421.8061,367.1069,235.6867,335.0714
"TMEM95",0,0,0,0,0.4648654,0
"TMEM97",0,33.99041,14.50218,40.33237,96.22713,0
"TMEM97P1",0,2.614647,0.4143479,0,2.789192,0
"TMEM97P2",0,0,0,0,0,0
"TMEM98",2.590849,8.497603,0,0,1.394596,135.1095
"TMEM99",0,2.614647,4.972174,33.7475,13.01623,0
"TMEM9B",388.6273,135.9616,281.3422,258.4564,262.6489,0
"TMEM9B-AS1",20.72679,13.7269,31.49044,20.57774,12.55136,0
"TMF1",1137.383,585.6809,1049.958,845.3336,696.8332,59.44816
"TMF1P1",0,0,0,0,0,0
"TMIE",0,0.6536618,0.4143479,0,0,0
"TMIGD1",0,0,0,0,0,0
"TMIGD2",0,1.960985,0,0,0.4648654,0
"TMIGD3",0,2.614647,1.243044,0.8231097,0,0
"TMLHE",41.45358,56.86857,50.96479,10.70043,39.97842,0
"TMLHE-AS1",0,0,0,0,0,0
"TMOD1",0,52.29294,1.657391,5.761768,1.859461,0
"TMOD2",82.90716,23.53182,56.76566,21.40085,418.8437,562.0553
"TMOD3",650.303,421.6118,304.5457,372.8687,357.9463,2345.5
"TMOD4",0,0,0,0,0,0
"TMPO",49.22613,469.9828,281.3422,174.4993,326.8003,1005.214
"TMPO-AS1",0,36.60506,5.386522,13.16975,6.508115,0
"TMPOP1",0,0,0,0,0,0
"TMPOP2",0,3.921971,0.4143479,0,0.4648654,0
"TMPPE",0,96.74194,62.98088,39.50926,41.37302,0
"TMPRSS11A",0,0,0,0,0,0
"TMPRSS11B",0,0,0,0,0,0
"TMPRSS11BNL",0,0,0,0,0.4648654,0
"TMPRSS11CP",0,0,0,0,0,0
"TMPRSS11D",0,0,0,0,0,0
"TMPRSS11E",0,77.13209,3.729131,41.97859,100.4109,0
"TMPRSS11F",0,0,0,0,0,0
"TMPRSS11GP",0,0,0,0,0,0
"TMPRSS12",0,0,0.8286957,0,0.4648654,0
"TMPRSS13",334.2195,5.882956,0,0,0.9297307,0
"TMPRSS15",0,0,0,0,0,0
"TMPRSS2",0,0,0,0,0,0
"TMPRSS3",0,0,0,0,0,0
"TMPRSS4",0,0.6536618,0,0,0,0
"TMPRSS4-AS1",0,3.268309,0,0,0,0
"TMPRSS5",0,6.536618,25.27522,28.80884,26.96219,0
"TMPRSS6",0,0,0,0,0,0
"TMPRSS7",0,0,0,0,0,0
"TMPRSS9",0,3.921971,0,0,0.4648654,0
"TMSB10",2686.71,1863.59,1281.164,1936.777,1361.591,5199.012
"TMSB10P1",0,9.804926,4.143479,11.52354,4.183788,0
"TMSB10P2",0,0,0,0,0,0
"TMSB15A",0,0,0,0,0,0
"TMSB15B",0,0,1.657391,0,0,0
"TMSB4X",2676.347,790.2771,20.71739,23.87018,21.84867,826.8699
"TMSB4XP1",0,0,0,0,0,0
"TMSB4XP2",0,0,0,0,0,0
"TMSB4XP3",0,0,0,0,0,0
"TMSB4XP4",2.590849,8.497603,0.8286957,0,7.437846,0
"TMSB4XP6",0,0,0,0,0,0
"TMSB4XP8",0,5.882956,0,0,0,0
"TMSB4Y",0,15.03422,14.08783,0,0,0
"TMTC1",0,13.7269,0.8286957,0.8231097,0.9297307,0
"TMTC2",0,242.5085,276.37,334.1825,338.422,621.5035
"TMTC3",0,56.86857,166.1535,48.56347,96.69199,0
"TMTC4",33.68103,31.37576,55.52262,32.92439,111.5677,0
"TMUB1",0,149.0349,141.707,316.8972,160.8434,0
"TMUB2",1098.52,293.4941,181.4844,226.3552,150.6164,286.432
"TMX1",2.590849,165.3764,239.4931,162.1526,307.276,0
"TMX2",88.08886,121.5811,299.5735,372.0456,575.0384,275.6233
"TMX2-CTNND1",0,0,0,0,0,0
"TMX2P1",0,1.960985,0.4143479,0,0.9297307,0
"TMX3",103.634,195.4449,458.2687,140.7518,356.5517,302.6452
"TMX4",362.7188,461.4852,318.6335,186.0228,76.70278,0
"TNC",880.8886,0.6536618,23.20348,27.16262,6.04325,70.25692
"TNF",2.590849,718.3743,2.071739,7.407987,55.78384,0
"TNFAIP1",0,84.97603,74.16827,147.3366,66.47575,0
"TNFAIP2",1274.698,784.3941,135.9061,26.33951,21.84867,183.7489
"TNFAIP3",7503.098,4583.476,836.154,740.7987,529.4816,3956.005
"TNFAIP6",0,52.9466,0,0,0,0
"TNFAIP8",2.590849,462.1389,832.0105,466.7032,753.5467,216.1751
"TNFAIP8L1",0,53.60026,159.1096,79.01853,124.5839,0
"TNFAIP8L2",0,14.38056,2.071739,0,0,0
"TNFAIP8L3",0,0,0,0,0,0
"TNFRSF10A",62.18037,205.9035,74.58262,116.0585,102.2704,0
"TNFRSF10A-AS1",0,0,0,0,0,0
"TNFRSF10B",25.90849,278.4599,182.3131,74.07987,290.076,648.5254
"TNFRSF10C",0,203.9425,11.18739,75.72609,5.578384,0
"TNFRSF10D",36.27188,138.5763,29.83305,49.38658,49.27573,156.727
"TNFRSF11A",0,0.6536618,0.4143479,0,0.4648654,0
"TNFRSF11B",0,0,0,0.8231097,0,0
"TNFRSF12A",463.7619,7.190279,1.657391,20.57774,3.254057,27.02189
"TNFRSF13B",339.4012,58.1759,215.8752,539.9599,645.698,5.404378
"TNFRSF13C",1005.249,315.7186,221.6761,367.93,157.1245,10.80876
"TNFRSF14",660.6664,629.4763,776.0736,1055.227,653.1358,1945.576
"TNFRSF14-AS1",313.4927,42.48801,54.27957,169.5606,30.21625,0
"TNFRSF17",46.63528,419.6508,1484.194,511.1511,1224.92,0
"TNFRSF18",0,1.960985,3.729131,0,0,0
"TNFRSF19",0,7.190279,0.8286957,0,0,0
"TNFRSF1A",2.590849,167.9911,40.19174,18.10841,37.18923,0
"TNFRSF1B",595.8952,511.8172,23.61783,34.57061,13.4811,156.727
"TNFRSF21",0,20.91718,15.33087,24.69329,102.2704,97.27881
"TNFRSF25",0,37.25872,3.314783,10.70043,4.183788,0
"TNFRSF4",0,39.87337,10.3587,38.68615,2.789192,0
"TNFRSF6B",0,0,0,0,0,0
"TNFRSF8",0,1.307324,0.4143479,11.52354,0,0
"TNFRSF9",0,17.64887,0,0,0,0
"TNFSF10",85.49801,175.835,101.9296,251.8716,417.4491,5.404378
"TNFSF11",0,0,0,0,1.394596,0
"TNFSF12",0,36.60506,9.530001,8.231097,1.394596,0
"TNFSF12-TNFSF13",0,0,0,0,0,0
"TNFSF13",0,15.03422,17.81696,0,9.297307,0
"TNFSF13B",248.7215,71.90279,14.08783,8.231097,11.62163,0
"TNFSF14",253.9032,25.49281,2.071739,0,1.394596,0
"TNFSF15",0,9.151265,1.243044,0,2.324327,0
"TNFSF18",0,0,0,0,0.9297307,0
"TNFSF4",313.4927,11.76591,11.18739,0,13.01623,0
"TNFSF8",46.63528,49.67829,327.3348,9.877316,35.32977,0
"TNFSF9",0,15.68788,0.8286957,2.469329,0,0
"TNIK",0,81.05406,6.215218,5.761768,6.04325,702.5692
"TNIP1",2142.632,779.1648,1118.325,1351.546,1443.407,810.6567
"TNIP2",0,81.70772,48.4787,63.37944,41.37302,0
"TNIP3",0,2.614647,2.486087,0,3.718923,0
"TNK1",0,1.960985,25.68957,40.33237,19.52434,0
"TNK2",878.2977,762.1696,566.4135,1959.001,812.5846,967.3837
"TNK2-AS1",0,15.03422,3.314783,62.55633,6.04325,0
"TNKS",391.2182,418.9972,457.4401,150.6291,311.9247,643.121
"TNKS1BP1",15.54509,102.6249,201.3731,688.1197,97.15686,508.0115
"TNKS2",852.3892,466.7145,547.7679,333.3594,466.7248,724.1867
"TNKS2-AS1",0,1.960985,0.4143479,6.584877,3.718923,0
"TNMD",0,0,0,0,0,0
"TNN",0,4.575632,2.071739,0,1.859461,0
"TNNC1",0,15.03422,7.043914,13.16975,3.254057,264.8145
"TNNC2",0,5.229294,1.243044,0,0.9297307,0
"TNNI1",0,15.68788,0,2.469329,0.4648654,0
"TNNI2",0,14.38056,1.657391,0,0,0
"TNNI3",0,0,0.4143479,0,0,0
"TNNI3K",0,0,0,0,0.4648654,0
"TNNT1",0,13.7269,0.4143479,0,0,816.0611
"TNNT2",0,0,0,0,0,0
"TNNT3",0,24.18549,4.557827,31.27817,12.55136,0
"TNP1",0,0,0,0,0,0
"TNP2",0,0,0,0,0,0
"TNPO1",1186.609,418.3435,821.6518,399.2082,906.0226,0
"TNPO1P1",0,11.11225,4.557827,0,2.324327,0
"TNPO1P2",0,0,0,0,0,0
"TNPO1P3",0,0,0,0,0,0
"TNPO2",642.5305,345.7871,537.4092,582.7616,419.3086,680.9516
"TNPO3",427.49,422.2655,344.7374,247.756,478.3465,929.553
"TNR",0,5.229294,0,0,1.859461,0
"TNRC18",621.8037,1143.908,316.5618,1783.679,360.7355,632.3122
"TNRC18P1",466.3528,371.2799,130.1052,233.7631,263.1138,5.404378
"TNRC18P2",0,0,0,0,0,0
"TNRC18P3",0,0,0,0,0,0
"TNRC6A",997.4768,683.0765,802.5918,573.7074,656.8547,502.6072
"TNRC6B",2912.114,2037.464,2664.257,1391.055,2301.548,1372.712
"TNRC6C",365.3097,462.1389,275.5413,250.2253,230.1084,0
"TNRC6C-AS1",0,36.60506,3.314783,0,0.9297307,0
"TNR-IT1",0,0,0,0,0,0
"TNS1",1233.244,443.1827,17.81696,32.10128,13.01623,243.197
"TNS2",0,20.26351,9.944349,23.04707,1.394596,0
"TNS3",2404.308,1373.343,3039.656,2676.753,1525.688,281.0277
"TNS4",0,0,0,0.8231097,0,459.3721
"TNXA",0,1.960985,0,0,0,0
"TNXB",0,133.347,18.64565,26.33951,12.0865,653.9298
"TOB1",308.311,153.6105,50.13609,190.1383,52.99465,86.47005
"TOB1-AS1",0,3.921971,11.60174,24.69329,13.94596,0
"TOB2",163.2235,269.9623,210.0744,205.7774,155.7299,513.4159
"TOB2P1",0,0.6536618,0.8286957,9.054206,2.789192,0
"TOE1",0,92.81997,65.88131,124.2896,79.02711,0
"TOGARAM1",25.90849,135.308,237.4213,271.6262,227.784,32.42627
"TOGARAM2",0,9.151265,1.243044,0,4.648654,0
"TOLLIP",341.992,351.0164,307.8605,409.0855,340.7463,0
"TOLLIP-AS1",51.81698,0.6536618,7.043914,0,2.324327,0
"TOM1",274.63,278.4599,91.15653,118.5278,48.346,637.7166
"TOM1L1",0,5.229294,1.243044,0,0,0
"TOM1L2",430.0809,276.4989,270.5692,318.5434,198.9624,345.8802
"TOMM20",44.04443,343.8261,870.9592,493.0427,1342.531,1010.619
"TOMM20L",0,0,1.657391,0,0,0
"TOMM20P1",0,0,0,0,0,0
"TOMM20P2",0,20.26351,6.215218,0,13.01623,0
"TOMM20P3",0,0,0,0,0,0
"TOMM20P4",0,0,0,0,0,0
"TOMM22",126.9516,184.3326,234.9352,358.8758,363.0598,37.83065
"TOMM22P1",0,0,0,0,0,0
"TOMM22P2",0,0,0,0,0,0
"TOMM22P3",0,0,0,0,0,0
"TOMM22P4",0,0,0,0,0,0
"TOMM22P5",0,0,0,0,0,0
"TOMM22P6",0,0,0,0,0.4648654,0
"TOMM34",59.58952,60.79054,37.29131,101.2425,63.22169,453.9678
"TOMM40",25.90849,193.4839,130.5196,344.0598,165.0272,2096.899
"TOMM40L",33.68103,81.05406,48.89305,69.14121,72.05413,0
"TOMM5",20.72679,20.26351,94.05697,9.877316,63.68655,0
"TOMM6",0,0,0,0,0,0
"TOMM7",484.4887,514.4318,604.1192,604.1625,784.6927,281.0277
"TOMM70",49.22613,196.7522,582.9875,399.2082,611.7628,1080.876
"TONSL",0,78.43941,38.12,40.33237,39.97842,0
"TONSL-AS1",0,0.6536618,2.071739,15.63908,2.324327,0
"TOP1",360.128,1011.215,829.9388,972.0925,882.7793,1907.745
"TOP1MT",38.86273,89.55166,143.7787,166.2682,143.1785,0
"TOP2A",341.992,291.5331,26.93261,41.15548,131.5569,394.5196
"TOP2B",1075.202,570.6467,1456.433,720.221,1390.412,745.8042
"TOP3A",93.27056,237.2792,154.5518,197.5463,150.1515,0
"TOP3B",453.3985,156.8788,104.0013,112.766,103.665,453.9678
"TOP3BP1",0,0,0,0,0,0
"TOPAZ1",0,0,0.4143479,0,0.4648654,0
"TOPBP1",365.3097,292.8405,302.4739,231.2938,391.8815,0
"TOPORS",51.81698,220.9377,285.9,143.2211,272.4111,113.4919
"TOPORSLP1",0,0,0.4143479,0,0,0
"TOR1A",111.4065,328.7919,292.5296,249.4022,251.957,97.27881
"TOR1AIP1",1531.192,437.9534,313.6613,237.0556,429.5356,91.87443
"TOR1AIP2",2013.089,587.6419,719.3079,378.6304,1095.688,724.1867
"TOR1B",0,224.206,206.7596,142.398,172.465,70.25692
"TOR2A",2.590849,281.0746,240.3218,228.8245,142.7137,0
"TOR3A",676.2115,1315.167,1001.479,1484.067,1065.471,32.42627
"TOR4A",54.40782,257.5427,629.8088,281.5035,167.3515,5.404378
"TOX",119.179,34.64407,2.900435,0,1.859461,0
"TOX2",2.590849,3.268309,0.8286957,0,0,0
"TOX3",0,0,0,0,0,0
"TOX4",360.128,292.8405,349.2953,293.027,347.2544,10.80876
"TOX4P1",0,0.6536618,0.8286957,0,0.4648654,0
"TP53",41.45358,162.1081,285.9,339.1212,346.7896,1129.515
"TP53AIP1",0,0,1.243044,0,0,0
"TP53BP1",186.5411,352.3237,619.8644,642.8487,487.6438,10.80876
"TP53BP2",1554.509,413.7679,109.8022,124.2896,149.2218,707.9735
"TP53I11",743.5736,265.3867,2.071739,32.10128,5.578384,0
"TP53I13",362.7188,206.5571,271.8122,134.99,102.7352,32.42627
"TP53I3",62.18037,32.68309,41.02044,30.45506,9.297307,0
"TP53INP1",4362.989,4099.767,6715.75,3229.059,3098.328,70.25692
"TP53INP2",282.4025,358.2066,234.5209,296.3195,72.05413,0
"TP53RK",0,60.79054,129.2765,143.2211,63.68655,0
"TP53TG1",0,27.45379,21.54609,23.04707,22.31354,0
"TP53TG3",0,0,0,0,0,0
"TP53TG3B",0,0,0,0,0,0
"TP53TG3C",0,0,0,0,0,0
"TP53TG3D",0,0,0,0,0,0
"TP53TG3E",0,0,0,0,0,0
"TP53TG3F",0,0,0,0,0,0
"TP53TG3GP",0,0,0,0,0,0
"TP53TG3HP",0,0,0,0,0,0
"TP53TG5",0,0,0,0,0,0
"TP63",0,0.6536618,0,0,3.718923,0
